state,distnum,distid,party,partname,yearel,origvote,totvote,highestvote,sechighestvote,uniqid,officeexp
23,10,172,100,D,1958,34390.0,88866.0,54316.0,34390.0,23159,0
23,10,172,200,R,1958,54316.0,88866.0,54316.0,34390.0,5714,3
23,10,172,100,D,1960,46140.0,122090.0,75846.0,46140.0,23159,0
23,10,172,200,R,1960,75846.0,122090.0,75846.0,46140.0,5714,4
23,10,172,100,D,1962,39771.0,103223.0,63452.0,39771.0,9356,0
23,10,172,200,R,1962,63452.0,103223.0,63452.0,39771.0,5714,5
23,10,172,100,D,1964,66835.0,154067.0,87232.0,66835.0,9356,0
23,10,172,200,R,1964,87232.0,154067.0,87232.0,66835.0,5714,6
23,10,172,100,D,1966,41410.0,127164.0,85754.0,41410.0,9356,0
23,10,172,200,R,1966,85754.0,127164.0,85754.0,41410.0,5714,7
23,10,172,100,D,1968,54152.0,158943.0,104791.0,54152.0,19282,0
23,10,172,200,R,1968,104791.0,158943.0,104791.0,54152.0,5714,8
23,10,172,100,D,1970,57031.0,139559.0,82528.0,57031.0,21540,0
23,10,172,200,R,1970,82528.0,139559.0,82528.0,57031.0,5714,9
23,10,172,100,D,1972,56149.0,181886.0,121368.0,56149.0,11584,0
23,10,172,200,R,1972,121368.0,181886.0,121368.0,56149.0,5714,10
23,10,172,100,D,1974,67467.0,146934.0,78897.0,67467.0,17760,0
23,10,172,200,R,1974,78897.0,146934.0,78897.0,67467.0,5714,11
23,10,172,100,D,1976,89980.0,210184.0,118726.0,89980.0,1599,0
23,10,172,200,R,1976,118726.0,210184.0,118726.0,89980.0,5714,12
23,10,172,100,D,1978,94913.0,184364.0,94913.0,89451.0,1599,0
23,10,172,200,R,1978,89451.0,184364.0,94913.0,89451.0,5714,13
23,10,172,100,D,1980,126962.0,242242.0,126962.0,111496.0,1599,1
23,10,172,200,R,1980,111496.0,242242.0,126962.0,111496.0,1668,0
23,10,172,100,D,1982,102048.0,169686.0,102048.0,66080.0,1599,2
23,10,172,200,R,1982,66080.0,169686.0,102048.0,66080.0,23147,0
23,10,172,100,D,1984,103636.0,209640.0,104950.0,103636.0,1599,3
23,10,172,200,R,1984,104950.0,209640.0,104950.0,103636.0,25687,0
23,10,172,100,D,1986,74941.0,153416.0,78475.0,74941.0,1599,3
23,10,172,200,R,1986,78475.0,153416.0,78475.0,74941.0,25687,1
23,10,172,100,D,1988,55398.0,209856.0,152646.0,55398.0,10124,0
23,10,172,200,R,1988,152646.0,209856.0,152646.0,55398.0,25687,2
23,10,172,100,D,1990,50923.0,153371.0,99952.0,50923.0,7873,0
23,10,172,200,R,1990,99952.0,153371.0,99952.0,50923.0,5295,0
23,10,172,100,D,1992,138193.0,260209.0,138193.0,114918.0,3885,8
23,10,172,200,R,1992,114918.0,260209.0,138193.0,114918.0,5441,0
23,10,172,100,D,1994,121876.0,195738.0,121876.0,73862.0,3885,9
23,10,172,200,R,1994,73862.0,195738.0,121876.0,73862.0,17065,0
23,10,172,100,D,1996,132829.0,244273.0,132829.0,106444.0,3885,10
23,10,172,200,R,1996,106444.0,244273.0,132829.0,106444.0,12984,0
23,10,172,100,D,1998,108770.0,207524.0,108770.0,94027.0,3885,11
23,10,172,200,R,1998,94027.0,207524.0,108770.0,94027.0,21506,0
23,11,173,100,D,1946,21340.0,62910.0,41436.0,21340.0,2372,0
23,11,173,200,R,1946,41436.0,62910.0,41436.0,21340.0,4134,0
23,11,173,100,D,1948,27265.0,76510.0,48633.0,27265.0,21686,0
23,11,173,200,R,1948,48633.0,76510.0,48633.0,27265.0,22438,0
23,11,173,100,D,1950,25254.0,76021.0,50523.0,25254.0,12348,0
23,11,173,200,R,1950,50523.0,76021.0,50523.0,25254.0,22438,1
23,11,173,100,D,1952,37701.0,92584.0,54883.0,37701.0,4484,0
23,11,173,200,R,1952,54883.0,92584.0,54883.0,37701.0,15838,0
23,11,173,100,D,1954,34204.0,75869.0,41665.0,34204.0,2882,0
23,11,173,200,R,1954,41665.0,75869.0,41665.0,34204.0,15838,1
23,11,173,100,D,1956,41600.0,94717.0,53117.0,41600.0,4484,0
23,11,173,200,R,1956,53117.0,94717.0,53117.0,41600.0,15838,2
23,11,173,100,D,1958,37995.0,79793.0,41689.0,37995.0,4484,0
23,11,173,200,R,1958,41689.0,79793.0,41689.0,37995.0,15838,3
23,11,173,100,D,1960,44650.0,99004.0,54300.0,44650.0,4484,0
23,11,173,200,R,1960,54300.0,99004.0,54300.0,44650.0,15838,4
23,11,173,100,D,1962,36886.0,85130.0,48244.0,36886.0,6169,0
23,11,173,200,R,1962,48244.0,85130.0,48244.0,36886.0,15838,5
23,11,173,100,D,1964,86557.0,162512.0,86557.0,75955.0,6215,0
23,11,173,200,R,1964,75955.0,162512.0,86557.0,75955.0,15838,6
23,11,173,100,D,1966,65875.0,136695.0,70820.0,65875.0,6215,1
23,11,173,200,R,1966,70820.0,136695.0,70820.0,65875.0,24355,0
23,11,173,100,D,1968,66251.0,160764.0,94513.0,66251.0,6215,1
23,11,173,200,R,1968,94513.0,160764.0,94513.0,66251.0,24355,1
23,11,173,100,D,1970,53146.0,138469.0,85323.0,53146.0,11638,0
23,11,173,200,R,1970,85323.0,138469.0,85323.0,53146.0,24355,2
23,11,173,100,D,1972,58334.0,195609.0,135786.0,58334.0,18910,0
23,11,173,200,R,1972,135786.0,195609.0,135786.0,58334.0,24355,3
23,11,173,100,D,1974,79793.0,163535.0,83293.0,79793.0,4462,0
23,11,173,200,R,1974,83293.0,163535.0,83293.0,79793.0,24355,4
23,11,173,100,D,1976,97325.0,217115.0,118871.0,97325.0,4462,0
23,11,173,200,R,1976,118871.0,217115.0,118871.0,97325.0,24355,5
23,11,173,100,D,1978,79081.0,175432.0,96351.0,79081.0,18851,0
23,11,173,200,R,1978,96351.0,175432.0,96351.0,79081.0,7486,0
23,11,173,100,D,1980,75515.0,223083.0,146205.0,75515.0,8467,0
23,11,173,200,R,1980,146205.0,223083.0,146205.0,75515.0,7566,0
23,11,173,100,D,1982,69181.0,175220.0,106039.0,69181.0,4001,0
23,11,173,200,R,1982,106039.0,175220.0,106039.0,69181.0,7566,1
23,11,173,100,D,1984,89640.0,216632.0,126992.0,89640.0,27550,0
23,11,173,200,R,1984,126992.0,216632.0,126992.0,89640.0,7566,2
23,11,173,200,R,1986,91575.0,145403.0,91575.0,648.0,7566,3
23,11,173,100,D,1988,86526.0,216414.0,129085.0,86526.0,14240,0
23,11,173,200,R,1988,129085.0,216414.0,129085.0,86526.0,7566,4
23,11,173,100,D,1990,59759.0,154314.0,94555.0,59759.0,11464,0
23,11,173,200,R,1990,94555.0,154314.0,94555.0,59759.0,7566,5
23,11,173,100,D,1992,117725.0,293078.0,168940.0,117725.0,4310,0
23,11,173,200,R,1992,168940.0,293078.0,168940.0,117725.0,15834,0
23,11,173,100,D,1994,69168.0,226792.0,154696.0,69168.0,4278,0
23,11,173,200,R,1994,154696.0,226792.0,154696.0,69168.0,15834,1
23,11,173,100,D,1996,99303.0,276574.0,169165.0,99303.0,10528,0
23,11,173,200,R,1996,169165.0,276574.0,169165.0,99303.0,15834,2
23,11,173,100,D,1998,76107.0,225804.0,144264.0,76107.0,23174,0
23,11,173,200,R,1998,144264.0,225804.0,144264.0,76107.0,15834,3
23,12,174,100,D,1946,33799.0,74825.0,40717.0,33799.0,13674,0
23,12,174,200,R,1946,40717.0,74825.0,40717.0,33799.0,3093,0
23,12,174,100,D,1948,32485.0,75912.0,42955.0,32485.0,24486,0
23,12,174,200,R,1948,42955.0,75912.0,42955.0,32485.0,3093,1
23,12,174,100,D,1950,26667.0,69677.0,43010.0,26667.0,24510,0
23,12,174,200,R,1950,43010.0,69677.0,43010.0,26667.0,3093,2
23,12,174,100,D,1952,33892.0,81052.0,47160.0,33892.0,26201,0
23,12,174,200,R,1952,47160.0,81052.0,47160.0,33892.0,3093,3
23,12,174,100,D,1954,31187.0,70718.0,39531.0,31187.0,13674,0
23,12,174,200,R,1954,39531.0,70718.0,39531.0,31187.0,3093,4
23,12,174,100,D,1956,35434.0,81155.0,45721.0,35434.0,17473,0
23,12,174,200,R,1956,45721.0,81155.0,45721.0,35434.0,3093,5
23,12,174,100,D,1958,29506.0,68799.0,39239.0,29506.0,17473,0
23,12,174,200,R,1958,39239.0,68799.0,39239.0,29506.0,3093,6
23,12,174,100,D,1960,31137.0,79600.0,48422.0,31137.0,18245,0
23,12,174,200,R,1960,48422.0,79600.0,48422.0,31137.0,3093,7
23,12,174,100,D,1962,24240.0,66024.0,41784.0,24240.0,3831,0
23,12,174,200,R,1962,41784.0,66024.0,41784.0,24240.0,3093,8
23,12,174,100,D,1964,126769.0,169384.0,126769.0,42615.0,21097,3
23,12,174,200,R,1964,42615.0,169384.0,126769.0,42615.0,22454,0
23,12,174,100,D,1966,84379.0,129578.0,84379.0,45199.0,21097,4
23,12,174,200,R,1966,45199.0,129578.0,84379.0,45199.0,8643,0
23,12,174,100,D,1968,131517.0,186967.0,131517.0,54760.0,21097,5
23,12,174,200,R,1968,54760.0,186967.0,131517.0,54760.0,12537,0
23,12,174,100,D,1970,129287.0,169795.0,129287.0,38946.0,21097,6
23,12,174,200,R,1970,38946.0,169795.0,129287.0,38946.0,8643,0
23,12,174,100,D,1972,83351.0,164018.0,83351.0,80667.0,21097,7
23,12,174,200,R,1972,80667.0,164018.0,83351.0,80667.0,25969,0
23,12,174,100,D,1974,89822.0,124412.0,89822.0,34293.0,20867,0
23,12,174,200,R,1974,34293.0,124412.0,89822.0,34293.0,28869,0
23,12,174,100,D,1976,94815.0,180867.0,94815.0,85326.0,3885,0
23,12,174,200,R,1976,85326.0,180867.0,94815.0,85326.0,25969,0
23,12,174,100,D,1978,82892.0,150955.0,82892.0,68063.0,3885,1
23,12,174,200,R,1978,68063.0,150955.0,82892.0,68063.0,13588,0
23,12,174,100,D,1980,112698.0,203629.0,112698.0,90931.0,3885,2
23,12,174,200,R,1980,90931.0,203629.0,112698.0,90931.0,29463,0
23,12,174,100,D,1982,103851.0,157664.0,103851.0,52312.0,3885,3
23,12,174,200,R,1982,52312.0,157664.0,103851.0,52312.0,6634,0
23,12,174,100,D,1984,113772.0,194984.0,113772.0,79824.0,3885,4
23,12,174,200,R,1984,79824.0,194984.0,113772.0,79824.0,28869,0
23,12,174,100,D,1986,87643.0,132085.0,87643.0,44442.0,3885,5
23,12,174,200,R,1986,44442.0,132085.0,87643.0,44442.0,19412,0
23,12,174,100,D,1988,108158.0,201797.0,108158.0,91780.0,3885,6
23,12,174,200,R,1988,91780.0,201797.0,108158.0,91780.0,5441,0
23,12,174,100,D,1990,98232.0,151823.0,98232.0,2472.0,3885,7
23,12,174,100,D,1992,137514.0,261346.0,137514.0,119357.0,16796,5
23,12,174,200,R,1992,119357.0,261346.0,137514.0,119357.0,21531,0
23,12,174,100,D,1994,103508.0,198996.0,103508.0,92762.0,16796,6
23,12,174,200,R,1994,92762.0,198996.0,103508.0,92762.0,21531,0
23,12,174,100,D,1996,133436.0,232462.0,133436.0,94235.0,16796,7
23,12,174,200,R,1996,94235.0,232462.0,133436.0,94235.0,21531,0
23,12,174,100,D,1998,105824.0,189428.0,105824.0,79619.0,16796,8
23,12,174,200,R,1998,79619.0,189428.0,105824.0,79619.0,28664,0
23,13,175,100,D,1946,44883.0,95752.0,50539.0,44883.0,21011,0
23,13,175,200,R,1946,50539.0,95752.0,50539.0,44883.0,6316,0
23,13,175,100,D,1948,76947.0,123208.0,76947.0,45761.0,21011,0
23,13,175,200,R,1948,45761.0,123208.0,76947.0,45761.0,6316,1
23,13,175,100,D,1950,56388.0,91785.0,56388.0,35178.0,21011,1
23,13,175,200,R,1950,35178.0,91785.0,56388.0,35178.0,18856,0
23,13,175,100,D,1952,88473.0,136600.0,88473.0,47881.0,21011,2
23,13,175,200,R,1952,47881.0,136600.0,88473.0,47881.0,18856,0
23,13,175,100,D,1954,64716.0,98322.0,64716.0,33127.0,8103,0
23,13,175,200,R,1954,33127.0,98322.0,64716.0,33127.0,15824,0
23,13,175,100,D,1956,87353.0,125213.0,87353.0,37860.0,8103,1
23,13,175,200,R,1956,37860.0,125213.0,87353.0,37860.0,29537,0
23,13,175,100,D,1958,57354.0,78872.0,57354.0,238.0,8103,2
23,13,175,100,D,1960,76812.0,107619.0,76812.0,30369.0,8103,3
23,13,175,200,R,1960,30369.0,107619.0,76812.0,30369.0,3493,0
23,13,175,100,D,1962,59688.0,83822.0,59688.0,24134.0,8103,4
23,13,175,200,R,1962,24134.0,83822.0,59688.0,24134.0,3493,0
23,13,175,100,D,1964,102413.0,119343.0,102413.0,16585.0,8103,5
23,13,175,200,R,1964,16585.0,119343.0,102413.0,16585.0,29656,0
23,13,175,100,D,1966,60660.0,73053.0,60660.0,12393.0,8103,6
23,13,175,200,R,1966,12393.0,73053.0,60660.0,12393.0,7380,0
23,13,175,100,D,1968,81951.0,94824.0,81951.0,12873.0,8103,7
23,13,175,200,R,1968,12873.0,94824.0,81951.0,12873.0,2893,0
23,13,175,100,D,1970,56872.0,66013.0,56872.0,9141.0,8103,8
23,13,175,200,R,1970,9141.0,66013.0,56872.0,9141.0,9183,0
23,13,175,100,D,1972,97562.0,113928.0,97562.0,15180.0,8103,9
23,13,175,200,R,1972,15180.0,113928.0,97562.0,15180.0,8998,0
23,13,175,100,D,1974,63246.0,72403.0,63246.0,8036.0,8103,10
23,13,175,200,R,1974,8036.0,72403.0,63246.0,8036.0,18226,0
23,13,175,100,D,1976,83387.0,93687.0,83387.0,9002.0,8103,11
23,13,175,200,R,1976,9002.0,93687.0,83387.0,9002.0,11258,0
23,13,175,100,D,1978,44771.0,56520.0,44771.0,11749.0,8103,12
23,13,175,200,R,1978,11749.0,56520.0,44771.0,11749.0,22151,0
23,13,175,100,D,1980,79719.0,87078.0,79719.0,6473.0,7081,0
23,13,175,200,R,1980,6473.0,87078.0,79719.0,6473.0,14078,0
23,13,175,100,D,1982,108351.0,123190.0,108351.0,13732.0,7081,1
23,13,175,200,R,1982,13732.0,123190.0,108351.0,13732.0,11942,0
23,13,175,100,D,1984,132222.0,152638.0,132222.0,20416.0,7081,2
23,13,175,200,R,1984,20416.0,152638.0,132222.0,20416.0,20226,0
23,13,175,100,D,1986,76435.0,89745.0,76435.0,12395.0,7081,3
23,13,175,200,R,1986,12395.0,89745.0,76435.0,12395.0,11765,10
23,13,175,100,D,1988,99751.0,114699.0,99751.0,13196.0,7081,4
23,13,175,200,R,1988,13196.0,114699.0,99751.0,13196.0,24730,0
23,13,175,100,D,1990,54345.0,67817.0,54345.0,11203.0,6434,0
23,13,175,200,R,1990,11203.0,67817.0,54345.0,11203.0,9038,0
23,13,175,100,D,1992,127642.0,245878.0,127642.0,105169.0,10137,14
23,13,175,200,R,1992,105169.0,245878.0,127642.0,105169.0,10882,0
23,13,175,100,D,1994,89573.0,172661.0,89573.0,77908.0,23613,0
23,13,175,200,R,1994,77908.0,172661.0,89573.0,77908.0,25508,0
23,13,175,100,D,1996,123133.0,217628.0,123133.0,89907.0,23613,1
23,13,175,200,R,1996,89907.0,217628.0,123133.0,89907.0,9912,0
23,13,175,100,D,1998,99935.0,171887.0,99935.0,68328.0,23613,2
23,13,175,200,R,1998,68328.0,171887.0,99935.0,68328.0,13192,0
23,14,176,100,D,1946,60808.0,131226.0,60808.0,450.0,22802,0
23,14,176,100,D,1948,99227.0,174242.0,99227.0,297.0,22802,0
23,14,176,100,D,1950,76938.0,149299.0,76938.0,72137.0,22802,1
23,14,176,200,R,1950,72137.0,149299.0,76938.0,72137.0,8787,0
23,14,176,100,D,1952,117027.0,220616.0,117027.0,103366.0,22802,2
23,14,176,200,R,1952,103366.0,220616.0,117027.0,103366.0,8787,0
23,14,176,100,D,1954,97297.0,167175.0,97297.0,69503.0,22802,3
23,14,176,200,R,1954,69503.0,167175.0,97297.0,69503.0,20114,0
23,14,176,100,D,1956,122079.0,215012.0,122079.0,,22802,4
23,14,176,100,D,1958,97236.0,151378.0,97236.0,53987.0,22802,5
23,14,176,200,R,1958,53987.0,151378.0,97236.0,53987.0,20426,0
23,14,176,100,D,1960,132602.0,211540.0,132602.0,78548.0,22802,6
23,14,176,200,R,1960,78548.0,211540.0,132602.0,78548.0,20426,0
23,14,176,100,D,1962,108025.0,174914.0,108025.0,66889.0,24464,0
23,14,176,200,R,1962,66889.0,174914.0,108025.0,66889.0,20426,0
23,14,176,100,D,1964,120308.0,179795.0,120308.0,59487.0,20515,1
23,14,176,200,R,1964,59487.0,179795.0,120308.0,59487.0,2720,0
23,14,176,100,D,1966,77851.0,130341.0,77851.0,52490.0,20515,2
23,14,176,200,R,1966,52490.0,130341.0,77851.0,52490.0,15376,0
23,14,176,100,D,1968,101961.0,161718.0,101961.0,59757.0,20515,3
23,14,176,200,R,1968,59757.0,161718.0,101961.0,59757.0,21260,0
23,14,176,100,D,1970,91111.0,130067.0,91111.0,38956.0,20515,4
23,14,176,200,R,1970,38956.0,130067.0,91111.0,38956.0,21415,0
23,14,176,100,D,1972,93923.0,171196.0,93923.0,77273.0,20515,5
23,14,176,200,R,1972,77273.0,171196.0,93923.0,77273.0,18650,0
23,14,176,100,D,1974,93973.0,131924.0,93973.0,35723.0,20507,0
23,14,176,200,R,1974,35723.0,131924.0,93973.0,35723.0,27457,0
23,14,176,100,D,1976,107503.0,161666.0,107503.0,52995.0,20515,6
23,14,176,200,R,1976,52995.0,161666.0,107503.0,52995.0,11001,0
23,14,176,100,D,1978,84032.0,124748.0,84032.0,40716.0,20515,7
23,14,176,200,R,1978,40716.0,124748.0,84032.0,40716.0,11001,0
23,14,176,100,D,1980,90362.0,169661.0,90362.0,78395.0,13142,0
23,14,176,200,R,1980,78395.0,169661.0,90362.0,78395.0,5398,0
23,14,176,100,D,1982,116421.0,122596.0,116421.0,6175.0,13142,1
23,14,176,100,D,1984,113610.0,192142.0,113610.0,77427.0,13142,2
23,14,176,200,R,1984,77427.0,192142.0,113610.0,77427.0,16477,0
23,14,176,100,D,1986,92328.0,126665.0,92328.0,33831.0,13142,3
23,14,176,200,R,1986,33831.0,126665.0,92328.0,33831.0,11844,0
23,14,176,100,D,1988,111612.0,178408.0,111612.0,64750.0,13142,4
23,14,176,200,R,1988,64750.0,178408.0,111612.0,64750.0,18915,0
23,14,176,100,D,1990,78506.0,123418.0,78506.0,40499.0,13142,5
23,14,176,200,R,1990,40499.0,123418.0,78506.0,40499.0,18915,0
23,14,176,100,D,1992,165496.0,200871.0,165496.0,32036.0,6649,14
23,14,176,200,R,1992,32036.0,200871.0,165496.0,32036.0,11397,0
23,14,176,100,D,1994,128463.0,157631.0,128463.0,26215.0,6649,15
23,14,176,200,R,1994,26215.0,157631.0,128463.0,26215.0,10241,0
23,14,176,100,D,1996,157722.0,183692.0,157722.0,22152.0,6649,16
23,14,176,200,R,1996,22152.0,183692.0,157722.0,22152.0,2114,0
23,14,176,100,D,1998,126321.0,145305.0,126321.0,16140.0,6649,17
23,14,176,200,R,1998,16140.0,145305.0,126321.0,16140.0,6437,0
23,15,177,100,D,1946,59111.0,113832.0,59111.0,54296.0,8144,0
23,15,177,200,R,1946,54296.0,113832.0,59111.0,54296.0,13045,0
23,15,177,100,D,1948,92579.0,142386.0,92579.0,49286.0,8144,1
23,15,177,200,R,1948,49286.0,142386.0,92579.0,49286.0,4949,0
23,15,177,100,D,1950,73238.0,114328.0,73238.0,40865.0,8144,2
23,15,177,200,R,1950,40865.0,114328.0,73238.0,40865.0,3235,0
23,15,177,100,D,1952,109109.0,163576.0,109109.0,54236.0,8144,3
23,15,177,200,R,1952,54236.0,163576.0,109109.0,54236.0,22220,0
23,15,177,100,D,1954,85100.0,117038.0,85100.0,31815.0,8144,4
23,15,177,200,R,1954,31815.0,117038.0,85100.0,31815.0,22220,0
23,15,177,100,D,1956,111827.0,151006.0,111827.0,38973.0,8144,5
23,15,177,200,R,1956,38973.0,151006.0,111827.0,38973.0,19223,0
23,15,177,100,D,1958,79216.0,100927.0,79216.0,21414.0,8144,6
23,15,177,200,R,1958,21414.0,100927.0,79216.0,21414.0,7271,0
23,15,177,100,D,1960,111671.0,140607.0,111671.0,28532.0,8144,7
23,15,177,200,R,1960,28532.0,140607.0,111671.0,28532.0,23643,0
23,15,177,100,D,1962,94197.0,113455.0,94197.0,19258.0,8144,8
23,15,177,200,R,1962,19258.0,113455.0,94197.0,19258.0,23441,0
23,15,177,100,D,1964,103724.0,146188.0,103724.0,42464.0,10137,0
23,15,177,200,R,1964,42464.0,146188.0,103724.0,42464.0,9651,0
23,15,177,100,D,1966,72987.0,107606.0,72987.0,,10137,1
23,15,177,100,D,1968,106960.0,150542.0,106960.0,43582.0,10137,2
23,15,177,200,R,1968,43582.0,150542.0,106960.0,43582.0,4091,0
23,15,177,100,D,1970,101018.0,126358.0,101018.0,25340.0,10137,3
23,15,177,200,R,1970,25340.0,126358.0,101018.0,25340.0,9440,0
23,15,177,100,D,1972,97054.0,147530.0,97054.0,48504.0,10137,4
23,15,177,200,R,1972,48504.0,147530.0,97054.0,48504.0,9440,0
23,15,177,100,D,1974,86601.0,110910.0,86601.0,23028.0,10137,5
23,15,177,200,R,1974,23028.0,110910.0,86601.0,23028.0,28927,0
23,15,177,100,D,1976,117313.0,158550.0,117313.0,39177.0,10137,6
23,15,177,200,R,1976,39177.0,158550.0,117313.0,39177.0,29352,0
23,15,177,100,D,1978,95137.0,119544.0,95137.0,23177.0,10137,7
23,15,177,200,R,1978,23177.0,119544.0,95137.0,23177.0,20685,0
23,15,177,100,D,1980,113492.0,167713.0,113492.0,53046.0,10137,8
23,15,177,200,R,1980,53046.0,167713.0,113492.0,53046.0,5460,0
23,15,177,100,D,1982,94950.0,130409.0,94950.0,33904.0,10137,9
23,15,177,200,R,1982,33904.0,130409.0,94950.0,33904.0,19878,0
23,15,177,100,D,1984,98973.0,165145.0,98973.0,66172.0,10137,10
23,15,177,200,R,1984,66172.0,165145.0,98973.0,66172.0,5460,0
23,15,177,100,D,1986,77950.0,103612.0,77950.0,25078.0,10137,11
23,15,177,200,R,1986,25078.0,103612.0,77950.0,25078.0,15100,0
23,15,177,100,D,1988,104596.0,163842.0,104596.0,56963.0,10137,12
23,15,177,200,R,1988,56963.0,163842.0,104596.0,56963.0,1531,0
23,15,177,100,D,1990,68742.0,112331.0,68742.0,41092.0,10137,13
23,15,177,200,R,1990,41092.0,112331.0,68742.0,41092.0,1531,0
23,15,177,100,D,1992,148908.0,184957.0,148908.0,31849.0,6434,1
23,15,177,200,R,1992,31849.0,184957.0,148908.0,31849.0,29198,0
23,15,177,100,D,1994,119442.0,142005.0,119442.0,20074.0,6434,2
23,15,177,200,R,1994,20074.0,142005.0,119442.0,20074.0,24730,0
23,15,177,100,D,1996,143683.0,162591.0,143683.0,16009.0,15575,0
23,15,177,200,R,1996,16009.0,162591.0,143683.0,16009.0,14018,0
23,15,177,100,D,1998,108582.0,124860.0,108582.0,12887.0,15575,1
23,15,177,200,R,1998,12887.0,124860.0,108582.0,12887.0,4073,0
23,16,178,100,D,1946,57773.0,111273.0,57773.0,52376.0,16761,0
23,16,178,200,R,1946,52376.0,111273.0,57773.0,52376.0,23495,0
23,16,178,100,D,1948,97826.0,156435.0,97826.0,618.0,16761,1
23,16,178,200,R,1952,89159.0,229345.0,89159.0,644.0,26815,0
23,16,178,200,R,1954,56815.0,178991.0,56815.0,409.0,11741,0
23,16,178,200,R,1956,98172.0,275648.0,98172.0,813.0,16110,0
23,16,178,200,R,1958,56488.0,202901.0,56488.0,439.0,11966,0
23,16,178,200,R,1960,108332.0,320665.0,108332.0,296.0,6066,0
23,16,178,200,R,1962,85485.0,266111.0,85485.0,,9092,0
23,16,178,100,D,1964,112763.0,153625.0,112763.0,40673.0,8144,9
23,16,178,200,R,1964,40673.0,153625.0,112763.0,40673.0,16732,0
23,16,178,100,D,1966,71787.0,114525.0,71787.0,42738.0,8144,10
23,16,178,200,R,1966,42738.0,114525.0,71787.0,42738.0,7841,0
23,16,178,100,D,1968,105690.0,143059.0,105690.0,37000.0,8144,11
23,16,178,200,R,1968,37000.0,143059.0,105690.0,37000.0,3856,0
23,16,178,100,D,1970,90540.0,114407.0,90540.0,23867.0,8144,12
23,16,178,200,R,1970,23867.0,114407.0,90540.0,23867.0,24165,0
23,16,178,100,D,1972,110715.0,162683.0,110715.0,48414.0,8144,13
23,16,178,200,R,1972,48414.0,162683.0,110715.0,48414.0,24165,0
23,16,178,100,D,1974,95834.0,123284.0,95834.0,25248.0,8144,14
23,16,178,200,R,1974,25248.0,123284.0,95834.0,25248.0,9207,0
23,16,178,100,D,1976,121682.0,160344.0,121682.0,36378.0,8144,15
23,16,178,200,R,1976,36378.0,160344.0,121682.0,36378.0,24165,0
23,16,178,100,D,1978,93387.0,122103.0,93387.0,26827.0,8144,16
23,16,178,200,R,1978,26827.0,122103.0,93387.0,26827.0,13181,0
23,16,178,100,D,1980,105844.0,151458.0,105844.0,42735.0,8144,17
23,16,178,200,R,1980,42735.0,151458.0,105844.0,42735.0,25879,0
23,16,178,100,D,1982,114006.0,154754.0,114006.0,39227.0,8144,18
23,16,178,200,R,1982,39227.0,154754.0,114006.0,39227.0,12696,0
23,16,178,100,D,1984,121463.0,190621.0,121463.0,68116.0,8144,19
23,16,178,200,R,1984,68116.0,190621.0,121463.0,68116.0,11879,0
23,16,178,100,D,1986,101659.0,130630.0,101659.0,28971.0,8144,20
23,16,178,200,R,1986,28971.0,130630.0,101659.0,28971.0,11879,0
23,16,178,100,D,1988,132775.0,136336.0,132775.0,3561.0,8144,21
23,16,178,200,R,1988,3561.0,136336.0,132775.0,3561.0,16737,0
23,16,178,200,R,1990,42629.0,133610.0,42629.0,2019.0,2891,0
23,16,178,100,D,1992,156964.0,240935.0,156964.0,75694.0,8144,23
23,16,178,200,R,1992,75694.0,240935.0,156964.0,75694.0,2891,0
23,16,178,100,D,1994,105849.0,178976.0,105849.0,71159.0,8144,24
23,16,178,200,R,1994,71159.0,178976.0,105849.0,71159.0,16394,0
23,16,178,100,D,1996,136854.0,220592.0,136854.0,78723.0,8144,25
23,16,178,200,R,1996,78723.0,220592.0,136854.0,78723.0,7952,0
23,16,178,100,D,1998,116145.0,174357.0,116145.0,54121.0,8144,26
23,16,178,200,R,1998,54121.0,174357.0,116145.0,54121.0,20022,0
23,17,179,100,D,1946,54928.0,158091.0,102336.0,54928.0,13203,0
23,17,179,200,R,1946,102336.0,158091.0,102336.0,54928.0,8338,0
23,17,179,100,D,1948,103390.0,220754.0,116427.0,103390.0,4504,0
23,17,179,200,R,1948,116427.0,220754.0,116427.0,103390.0,8338,1
23,17,179,100,D,1950,90712.0,205564.0,114274.0,90712.0,8362,0
23,17,179,200,R,1950,114274.0,205564.0,114274.0,90712.0,8338,2
23,17,179,100,D,1952,84001.0,178796.0,94517.0,84001.0,11765,0
23,17,179,200,R,1952,94517.0,178796.0,94517.0,84001.0,20942,0
23,17,179,100,D,1954,75258.0,144242.0,75258.0,68613.0,11765,0
23,17,179,200,R,1954,68613.0,144242.0,75258.0,68613.0,20942,1
23,17,179,100,D,1956,112811.0,211649.0,112811.0,98432.0,11765,1
23,17,179,200,R,1956,98432.0,211649.0,112811.0,98432.0,26823,0
23,17,179,100,D,1958,96660.0,160386.0,96660.0,63323.0,11765,2
23,17,179,200,R,1958,63323.0,160386.0,96660.0,63323.0,19227,0
23,17,179,100,D,1960,134660.0,233824.0,134660.0,98721.0,11765,3
23,17,179,200,R,1960,98721.0,233824.0,134660.0,98721.0,19898,0
23,17,179,100,D,1962,122021.0,205891.0,122021.0,83870.0,11765,4
23,17,179,200,R,1962,83870.0,205891.0,122021.0,83870.0,21225,0
23,17,179,100,D,1964,136230.0,187041.0,136230.0,50580.0,11765,5
